time (UTC),latitude (degrees_north),longitude (degrees_east),date_utc,primary_sample_unit,station_nr,sample_depth (m),habitat_cd,habitat_type,depth_strat,depth_strat_description,sub_region,sub_region_name_description,admin,administration_description,scientific_name,common_name,len (cm),num,time_seen,strat,strat_description
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Halichoeres pictus,rainbow wrasse,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Halichoeres poeyi,blackear wrasse,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Halichoeres radiatus,puddingwife,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Xyrichtys martinicensis,rosy razorfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Xyrichtys splendens,green razorfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lachnolaimus maximus,hogfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Thalassoma bifasciatum,bluehead,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Thalassoma bifasciatum,bluehead,6.0,1.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Thalassoma bifasciatum,bluehead,8.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus analis,mutton snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus apodus,schoolmaster,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus buccanella,blackfin snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus cyanopterus,cubera snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus griseus,gray snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus jocu,dog snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus mahogoni,mahogany snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lutjanus synagris,lane snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Ocyurus chrysurus,yellowtail snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Ocyurus chrysurus,yellowtail snapper,13.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Malacanthus plumieri,sand tilefish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Manta birostris,giant manta,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Mulloidichthys martinicus,yellow goatfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pseudupeneus maculatus,spotted goatfish,8.0,0.5,2,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pseudupeneus maculatus,spotted goatfish,10.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Gymnothorax funebris,green moray,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Gymnothorax moringa,spotted moray,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Gymnothorax vicinus,purplemouth moray,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Aetobatus narinari,spotted eagle ray,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Opistognathus aurifrons,yellowhead jawfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Opistognathus whitehursti,dusky jawfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lactophrys bicaudalis,spotted trunkfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Acanthostracion polygonia,honeycomb cowfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Acanthostracion quadricornis,scrawled cowfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lactophrys trigonus,trunkfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Lactophrys triqueter,smooth trunkfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Centropyge argi,cherubfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Holacanthus ciliaris,queen angelfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Holacanthus tricolor,rock beauty,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pomacanthus arcuatus,gray angelfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pomacanthus arcuatus,gray angelfish,22.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pomacanthus paru,French angelfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Pomacanthus paru,French angelfish,11.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Abudefduf saxatilis,sergeant major,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Chromis cyanea,blue chromis,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Chromis insolata,sunshinefish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Chromis multilineata,brown chromis,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Microspathodon chrysurus,yellowtail damselfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes diencaeus,longfin damselfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes adustus,dusky damselfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes leucostictus,beaugregory,5.0,1.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes leucostictus,beaugregory,6.0,1.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes leucostictus,beaugregory,7.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes leucostictus,beaugregory,10.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,2.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,2.5,0.75,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,3.0,2.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,3.5,0.75,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes partitus,bicolor damselfish,4.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,2.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,3.0,1.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,4.0,1.25,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,5.0,4.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,5.5,1.25,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes planifrons,threespot damselfish,6.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes variabilis,cocoa damselfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes variabilis,cocoa damselfish,1.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes variabilis,cocoa damselfish,3.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Stegastes variabilis,cocoa damselfish,4.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Priacanthus arenatus,bigeye,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Heteropriacanthus cruentatus,glasseye snapper,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Ginglymostoma cirratum,nurse shark,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Cryptotomus roseus,bluelip parrotfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Nicholsina usta,emerald parrotfish,0.0,0.0,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,3.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,4.0,0.75,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,5.0,2.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,6.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,6.5,0.625,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,7.0,2.25,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,7.5,0.75,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,10.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,12.0,0.625,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
2017-08-02T00:00:00Z,18.36735,-64.75844,2017-08-02T00:00:00Z,6118,1,17.1,PTRF,Patch reef (Aggregate and individual),DEEP,deep (12-30 m),STJ,St. John,VIIS,Virgin Islands National Park,Scarus iseri,striped parrotfish,17.0,0.5,1,PTRF_DEEP,Patch reef (Aggregate and individual) deep
